luna	date	run	trial	xdat	lat	Count
11149	20130403	3	1	147	313	1
11149	20130403	3	2	127	332	1
11149	20130403	3	3	129	297	1
11149	20130403	3	4	147	NA	-1
11149	20130403	3	5	202	309	1
11149	20130403	3	6	129	NA	-1
11149	20130403	3	7	127	296	1
11149	20130403	3	8	204	309	1
11149	20130403	3	9	201	333	1
11149	20130403	3	10	150	301	1
11149	20130403	3	11	203	NA	-1
11149	20130403	3	12	201	NA	-1
11149	20130403	3	13	128	289	1
11149	20130403	3	14	147	289	1
11149	20130403	3	15	149	NA	-1
11149	20130403	3	16	202	320	1
11149	20130403	3	17	128	341	1
11149	20130403	3	18	202	429	1
11149	20130403	3	19	150	NA	-1
11149	20130403	3	20	128	317	1
11149	20130403	3	21	129	NA	-1
11149	20130403	3	22	148	320	1
11149	20130403	3	23	148	313	1
11149	20130403	3	24	130	NA	-1
11149	20130403	3	25	204	NA	-1
11149	20130403	3	26	147	325	1
11149	20130403	3	27	203	NA	-1
11149	20130403	3	28	130	301	1
11149	20130403	3	29	149	NA	-1
11149	20130403	3	30	203	NA	-1
11149	20130403	3	31	130	NA	-1
11149	20130403	3	32	149	153	1
11149	20130403	3	33	127	309	1
11149	20130403	3	34	150	NA	-1
11149	20130403	3	35	204	NA	-1
11149	20130403	3	36	148	NA	-1
11149	20130403	3	37	127	NA	-1
11149	20130403	3	38	204	NA	-1
11149	20130403	3	39	130	NA	-1
11149	20130403	3	40	150	NA	-1
11149	20130403	3	41	201	605	1
11149	20130403	3	42	201	336	1
11149	20130403	4	1	147	333	1
11149	20130403	4	2	130	363	1
11149	20130403	4	3	202	305	1
11149	20130403	4	4	149	340	1
11149	20130403	4	5	201	NA	-1
11149	20130403	4	6	202	301	1
11149	20130403	4	7	129	297	1
11149	20130403	4	8	129	285	1
11149	20130403	4	9	150	325	1
11149	20130403	4	10	149	313	1
11149	20130403	4	11	130	345	1
11149	20130403	4	12	127	325	1
11149	20130403	4	13	203	277	1
11149	20130403	4	14	204	316	1
11149	20130403	4	15	129	329	1
11149	20130403	4	16	150	325	1
11149	20130403	4	17	128	325	1
11149	20130403	4	18	204	349	1
11149	20130403	4	19	203	304	1
11149	20130403	4	20	148	321	1
11149	20130403	4	21	149	316	1
11149	20130403	4	22	201	NA	-1
11149	20130403	4	23	203	340	1
11149	20130403	4	24	127	307	1
11149	20130403	4	25	150	321	1
11149	20130403	4	26	147	365	1
11149	20130403	4	27	148	NA	-1
11149	20130403	4	28	128	337	1
11149	20130403	4	29	127	309	1
11149	20130403	4	30	127	NA	-1
11149	20130403	4	31	147	347	1
11149	20130403	4	32	204	344	1
11149	20130403	4	33	148	NA	-1
11149	20130403	4	34	201	NA	-1
11149	20130403	4	35	204	361	1
11149	20130403	4	36	130	317	1
11149	20130403	4	37	128	314	1
11149	20130403	4	38	202	353	1
11149	20130403	4	39	147	301	1
11149	20130403	4	40	150	313	1
11149	20130403	4	41	201	309	1
11149	20130403	4	42	130	301	1
11152	20130501	1	1	201	449	1
11152	20130501	1	2	149	381	1
11152	20130501	1	3	129	493	1
11152	20130501	1	4	203	581	1
11152	20130501	1	5	201	NA	-1
11152	20130501	1	6	130	737	1
11152	20130501	1	7	201	NA	-1
11152	20130501	1	8	149	NA	-1
11152	20130501	1	9	147	593	1
11152	20130501	1	10	202	425	1
11152	20130501	1	11	128	NA	-1
11152	20130501	1	12	129	465	1
11152	20130501	1	13	127	369	1
11152	20130501	1	14	150	377	1
11152	20130501	1	15	130	449	1
11152	20130501	1	16	201	NA	-1
11152	20130501	1	17	150	421	1
11152	20130501	1	18	128	NA	-1
11152	20130501	1	19	204	457	1
11152	20130501	1	20	150	473	1
11152	20130501	1	21	203	494	1
11152	20130501	1	22	130	517	1
11152	20130501	1	23	203	449	1
11152	20130501	1	24	204	529	1
11152	20130501	1	25	148	453	1
11152	20130501	1	26	147	417	1
11152	20130501	1	27	127	557	1
11152	20130501	1	28	147	NA	-1
11152	20130501	1	29	127	421	1
11152	20130501	1	30	204	421	1
11152	20130501	1	31	147	453	1
11152	20130501	1	32	150	509	1
11152	20130501	1	33	148	NA	-1
11152	20130501	1	34	130	NA	-1
11152	20130501	1	35	128	385	1
11152	20130501	1	36	204	349	2
11152	20130501	1	37	202	461	1
11152	20130501	1	38	127	NA	-1
11152	20130501	1	39	202	NA	-1
11152	20130501	1	40	129	497	1
11152	20130501	1	41	148	NA	-1
11152	20130501	1	42	149	549	1
11152	20130501	2	1	127	582	1
11152	20130501	2	2	147	461	1
11152	20130501	2	3	127	673	1
11152	20130501	2	4	204	517	1
11152	20130501	2	5	150	453	1
11152	20130501	2	6	129	409	1
11152	20130501	2	7	150	409	1
11152	20130501	2	8	147	449	1
11152	20130501	2	9	203	397	1
11152	20130501	2	10	149	329	2
11152	20130501	2	11	130	493	1
11152	20130501	2	12	127	461	1
11152	20130501	2	13	201	397	1
11152	20130501	2	14	202	429	1
11152	20130501	2	15	203	417	1
11152	20130501	2	16	148	513	1
11152	20130501	2	17	148	421	1
11152	20130501	2	18	204	NA	-1
11152	20130501	2	19	148	269	1
11152	20130501	2	20	127	537	1
11152	20130501	2	21	129	561	1
11152	20130501	2	22	128	477	1
11152	20130501	2	23	130	449	1
11152	20130501	2	24	204	429	1
11152	20130501	2	25	149	381	2
11152	20130501	2	26	149	384	1
11152	20130501	2	27	204	317	2
11152	20130501	2	28	128	577	1
11152	20130501	2	29	130	NA	-1
11152	20130501	2	30	150	497	1
11152	20130501	2	31	201	449	1
11152	20130501	2	32	201	437	1
11152	20130501	2	33	147	397	1
11152	20130501	2	34	129	NA	-1
11152	20130501	2	35	202	417	1
11152	20130501	2	36	202	473	1
11152	20130501	2	37	130	437	1
11152	20130501	2	38	147	757	1
11152	20130501	2	39	128	574	1
11152	20130501	2	40	203	449	1
11152	20130501	2	41	150	397	1
11152	20130501	2	42	201	170	1
11152	20130501	3	1	147	445	1
11152	20130501	3	2	127	401	1
11152	20130501	3	3	129	549	1
11152	20130501	3	4	147	409	1
11152	20130501	3	5	202	397	1
11152	20130501	3	6	129	NA	-1
11152	20130501	3	7	127	465	1
11152	20130501	3	8	204	485	1
11152	20130501	3	9	201	365	1
11152	20130501	3	10	150	413	1
11152	20130501	3	11	203	377	1
11152	20130501	3	12	201	445	1
11152	20130501	3	13	128	469	1
11152	20130501	3	14	147	501	1
11152	20130501	3	15	149	453	1
11152	20130501	3	16	202	417	1
11152	20130501	3	17	128	413	1
11152	20130501	3	18	202	449	1
11152	20130501	3	19	150	353	2
11152	20130501	3	20	128	485	1
11152	20130501	3	21	129	417	1
11152	20130501	3	22	148	417	1
11152	20130501	3	23	148	449	1
11152	20130501	3	24	130	413	1
11152	20130501	3	25	204	185	1
11152	20130501	3	26	147	NA	-1
11152	20130501	3	27	203	NA	-1
11152	20130501	3	28	130	417	1
11152	20130501	3	29	149	417	1
11152	20130501	3	30	203	NA	-1
11152	20130501	3	31	130	533	1
11152	20130501	3	32	149	397	1
11152	20130501	3	33	127	429	1
11152	20130501	3	34	150	485	1
11152	20130501	3	35	204	449	1
11152	20130501	3	36	148	413	1
11152	20130501	3	37	127	417	1
11152	20130501	3	38	204	385	1
11152	20130501	3	39	130	417	1
11152	20130501	3	40	150	489	1
11152	20130501	3	41	201	437	1
11152	20130501	3	42	201	522	1
11152	20130501	4	1	147	NA	-1
11152	20130501	4	2	130	381	1
11152	20130501	4	3	202	437	1
11152	20130501	4	4	149	393	1
11152	20130501	4	5	201	401	1
11152	20130501	4	6	202	NA	-1
11152	20130501	4	7	129	669	1
11152	20130501	4	8	129	413	1
11152	20130501	4	9	150	433	1
11152	20130501	4	10	149	417	1
11152	20130501	4	11	130	NA	-1
11152	20130501	4	12	127	433	1
11152	20130501	4	13	203	393	1
11152	20130501	4	14	204	409	1
11152	20130501	4	15	129	389	1
11152	20130501	4	16	150	381	1
11152	20130501	4	17	128	389	1
11152	20130501	4	18	204	485	1
11152	20130501	4	19	203	397	1
11152	20130501	4	20	148	377	1
11152	20130501	4	21	149	NA	-1
11152	20130501	4	22	201	420	2
11152	20130501	4	23	203	581	1
11152	20130501	4	24	127	433	1
11152	20130501	4	25	150	NA	-1
11152	20130501	4	26	147	401	1
11152	20130501	4	27	148	417	1
11152	20130501	4	28	128	NA	-1
11152	20130501	4	29	127	385	1
11152	20130501	4	30	127	449	1
11152	20130501	4	31	147	356	1
11152	20130501	4	32	204	NA	-1
11152	20130501	4	33	148	377	1
11152	20130501	4	34	201	405	1
11152	20130501	4	35	204	473	1
11152	20130501	4	36	130	421	1
11152	20130501	4	37	128	445	1
11152	20130501	4	38	202	509	1
11152	20130501	4	39	147	697	1
11152	20130501	4	40	150	445	1
11152	20130501	4	41	201	381	1
11152	20130501	4	42	130	NA	-1
11156	20130426	1	1	201	528	1
11156	20130426	1	2	149	490	1
11156	20130426	1	3	129	445	1
11156	20130426	1	4	203	526	1
11156	20130426	1	5	201	269	2
11156	20130426	1	6	130	547	1
11156	20130426	1	7	201	77	1
11156	20130426	1	8	149	523	1
11156	20130426	1	9	147	461	1
11156	20130426	1	10	202	NA	-1
11156	20130426	1	11	128	597	1
11156	20130426	1	12	129	489	1
11156	20130426	1	13	127	NA	-1
11156	20130426	1	14	150	NA	-1
11156	20130426	1	15	130	409	1
11156	20130426	1	16	201	NA	-1
11156	20130426	1	17	150	473	1
11156	20130426	1	18	128	NA	-1
11156	20130426	1	19	204	NA	-1
11156	20130426	1	20	150	233	1
11156	20130426	1	21	203	530	1
11156	20130426	1	22	130	NA	-1
11156	20130426	1	23	203	490	1
11156	20130426	1	24	204	NA	-1
11156	20130426	1	25	148	NA	-1
11156	20130426	1	26	147	429	1
11156	20130426	1	27	127	NA	-1
11156	20130426	1	28	147	441	1
11156	20130426	1	29	127	NA	-1
11156	20130426	1	30	204	NA	-1
11156	20130426	1	31	147	NA	-1
11156	20130426	1	32	150	132	2
11156	20130426	1	33	148	NA	-1
11156	20130426	1	34	130	481	1
11156	20130426	1	35	128	432	1
11156	20130426	1	36	204	602	1
11156	20130426	1	37	202	NA	-1
11156	20130426	1	38	127	405	2
11156	20130426	1	39	202	NA	-1
11156	20130426	1	40	129	NA	-1
11156	20130426	1	41	148	443	1
11156	20130426	1	42	149	469	1
11156	20130426	2	1	127	777	2
11156	20130426	2	2	147	549	1
11156	20130426	2	3	127	417	1
11156	20130426	2	4	204	517	1
11156	20130426	2	5	150	183	1
11156	20130426	2	6	129	453	1
11156	20130426	2	7	150	624	1
11156	20130426	2	8	147	545	1
11156	20130426	2	9	203	385	1
11156	20130426	2	10	149	489	1
11156	20130426	2	11	130	605	1
11156	20130426	2	12	127	449	1
11156	20130426	2	13	201	417	1
11156	20130426	2	14	202	162	0
11156	20130426	2	15	203	293	1
11156	20130426	2	16	148	529	1
11156	20130426	2	17	148	NA	-1
11156	20130426	2	18	204	NA	-1
11156	20130426	2	19	148	577	1
11156	20130426	2	20	127	647	1
11156	20130426	2	21	129	NA	-1
11156	20130426	2	22	128	570	1
11156	20130426	2	23	130	489	1
11156	20130426	2	24	204	NA	-1
11156	20130426	2	25	149	101	1
11156	20130426	2	26	149	405	1
11156	20130426	2	27	204	586	1
11156	20130426	2	28	128	494	1
11156	20130426	2	29	130	429	1
11156	20130426	2	30	150	NA	-1
11156	20130426	2	31	201	393	1
11156	20130426	2	32	201	513	1
11156	20130426	2	33	147	441	1
11156	20130426	2	34	129	445	1
11156	20130426	2	35	202	345	2
11156	20130426	2	36	202	441	1
11156	20130426	2	37	130	441	1
11156	20130426	2	38	147	199	2
11156	20130426	2	39	128	457	1
11156	20130426	2	40	203	NA	-1
11156	20130426	2	41	150	413	1
11156	20130426	2	42	201	NA	-1
11156	20130426	3	1	147	492	1
11156	20130426	3	2	127	453	1
11156	20130426	3	3	129	NA	-1
11156	20130426	3	4	147	433	1
11156	20130426	3	5	202	NA	-1
11156	20130426	3	6	129	NA	-1
11156	20130426	3	7	127	797	1
11156	20130426	3	8	204	581	1
11156	20130426	3	9	201	NA	-1
11156	20130426	3	10	150	625	1
11156	20130426	3	11	203	361	2
11156	20130426	3	12	201	645	1
11156	20130426	3	13	128	513	1
11156	20130426	3	14	147	440	1
11156	20130426	3	15	149	401	2
11156	20130426	3	16	202	445	1
11156	20130426	3	17	128	469	1
11156	20130426	3	18	202	NA	-1
11156	20130426	3	19	150	NA	-1
11156	20130426	3	20	128	521	1
11156	20130426	3	21	129	413	2
11156	20130426	3	22	148	NA	-1
11156	20130426	3	23	148	389	2
11156	20130426	3	24	130	609	1
11156	20130426	3	25	204	433	1
11156	20130426	3	26	147	NA	-1
11156	20130426	3	27	203	413	1
11156	20130426	3	28	130	NA	-1
11156	20130426	3	29	149	409	1
11156	20130426	3	30	203	NA	-1
11156	20130426	3	31	130	417	1
11156	20130426	3	32	149	461	1
11156	20130426	3	33	127	569	1
11156	20130426	3	34	150	NA	-1
11156	20130426	3	35	204	409	1
11156	20130426	3	36	148	NA	-1
11156	20130426	3	37	127	508	1
11156	20130426	3	38	204	421	1
11156	20130426	3	39	130	365	0
11156	20130426	3	40	150	NA	-1
11156	20130426	3	41	201	NA	-1
11156	20130426	3	42	201	249	2
11156	20130426	4	1	147	NA	-1
11156	20130426	4	2	130	449	1
11156	20130426	4	3	202	561	1
11156	20130426	4	4	149	450	1
11156	20130426	4	5	201	NA	-1
11156	20130426	4	6	202	517	1
11156	20130426	4	7	129	NA	-1
11156	20130426	4	8	129	NA	-1
11156	20130426	4	9	150	81	2
11156	20130426	4	10	149	373	1
11156	20130426	4	11	130	413	1
11156	20130426	4	12	127	465	1
11156	20130426	4	13	203	385	1
11156	20130426	4	14	204	397	1
11156	20130426	4	15	129	441	1
11156	20130426	4	16	150	NA	-1
11156	20130426	4	17	128	421	1
11156	20130426	4	18	204	NA	-1
11156	20130426	4	19	203	NA	-1
11156	20130426	4	20	148	425	1
11156	20130426	4	21	149	377	1
11156	20130426	4	22	201	469	1
11156	20130426	4	23	203	461	2
11156	20130426	4	24	127	425	1
11156	20130426	4	25	150	NA	-1
11156	20130426	4	26	147	597	1
11156	20130426	4	27	148	461	1
11156	20130426	4	28	128	465	1
11156	20130426	4	29	127	NA	-1
11156	20130426	4	30	127	NA	-1
11156	20130426	4	31	147	NA	-1
11156	20130426	4	32	204	447	0
11156	20130426	4	33	148	429	1
11156	20130426	4	34	201	641	1
11156	20130426	4	35	204	NA	-1
11156	20130426	4	36	130	563	1
11156	20130426	4	37	128	487	1
11156	20130426	4	38	202	NA	-1
11156	20130426	4	39	147	593	1
11156	20130426	4	40	150	NA	-1
11156	20130426	4	41	201	417	1
11156	20130426	4	42	130	909	1
11157	20130501	1	1	201	549	1
11157	20130501	1	2	149	480	1
11157	20130501	1	3	129	505	2
11157	20130501	1	4	203	449	1
11157	20130501	1	5	201	578	1
11157	20130501	1	6	130	543	1
11157	20130501	1	7	201	653	1
11157	20130501	1	8	149	638	1
11157	20130501	1	9	147	537	1
11157	20130501	1	10	202	NA	-1
11157	20130501	1	11	128	413	1
11157	20130501	1	12	129	709	1
11157	20130501	1	13	127	733	1
11157	20130501	1	14	150	305	2
11157	20130501	1	15	130	289	2
11157	20130501	1	16	201	469	1
11157	20130501	1	17	150	305	2
11157	20130501	1	18	128	417	1
11157	20130501	1	19	204	489	1
11157	20130501	1	20	150	341	2
11157	20130501	1	21	203	417	1
11157	20130501	1	22	130	485	1
11157	20130501	1	23	203	477	1
11157	20130501	1	24	204	533	1
11157	20130501	1	25	148	488	1
11157	20130501	1	26	147	621	1
11157	20130501	1	27	127	433	1
11157	20130501	1	28	147	NA	-1
11157	20130501	1	29	127	352	2
11157	20130501	1	30	204	306	2
11157	20130501	1	31	147	313	2
11157	20130501	1	32	150	313	2
11157	20130501	1	33	148	117	2
11157	20130501	1	34	130	573	2
11157	20130501	1	35	128	505	1
11157	20130501	1	36	204	NA	-1
11157	20130501	1	37	202	416	1
11157	20130501	1	38	127	NA	-1
11157	20130501	1	39	202	529	2
11157	20130501	1	40	129	445	2
11157	20130501	1	41	148	NA	-1
11157	20130501	1	42	149	301	2
11157	20130501	2	1	127	621	1
11157	20130501	2	2	147	653	2
11157	20130501	2	3	127	501	1
11157	20130501	2	4	204	323	2
11157	20130501	2	5	150	309	2
11157	20130501	2	6	129	405	1
11157	20130501	2	7	150	405	1
11157	20130501	2	8	147	421	1
11157	20130501	2	9	203	456	1
11157	20130501	2	10	149	445	1
11157	20130501	2	11	130	455	2
11157	20130501	2	12	127	426	1
11157	20130501	2	13	201	419	1
11157	20130501	2	14	202	385	1
11157	20130501	2	15	203	306	2
11157	20130501	2	16	148	401	2
11157	20130501	2	17	148	461	1
11157	20130501	2	18	204	307	2
11157	20130501	2	19	148	449	1
11157	20130501	2	20	127	417	1
11157	20130501	2	21	129	336	2
11157	20130501	2	22	128	NA	-1
11157	20130501	2	23	130	NA	-1
11157	20130501	2	24	204	259	2
11157	20130501	2	25	149	493	1
11157	20130501	2	26	149	429	1
11157	20130501	2	27	204	418	1
11157	20130501	2	28	128	445	1
11157	20130501	2	29	130	NA	-1
11157	20130501	2	30	150	325	2
11157	20130501	2	31	201	325	2
11157	20130501	2	32	201	441	1
11157	20130501	2	33	147	NA	-1
11157	20130501	2	34	129	505	1
11157	20130501	2	35	202	NA	-1
11157	20130501	2	36	202	477	1
11157	20130501	2	37	130	NA	-1
11157	20130501	2	38	147	347	1
11157	20130501	2	39	128	393	2
11157	20130501	2	40	203	333	2
11157	20130501	2	41	150	301	2
11157	20130501	2	42	201	NA	-1
11157	20130501	3	1	147	333	2
11157	20130501	3	2	127	485	1
11157	20130501	3	3	129	613	2
11157	20130501	3	4	147	316	2
11157	20130501	3	5	202	485	1
11157	20130501	3	6	129	625	1
11157	20130501	3	7	127	413	2
11157	20130501	3	8	204	NA	-1
11157	20130501	3	9	201	417	1
11157	20130501	3	10	150	465	1
11157	20130501	3	11	203	481	1
11157	20130501	3	12	201	661	1
11157	20130501	3	13	128	501	1
11157	20130501	3	14	147	457	1
11157	20130501	3	15	149	509	1
11157	20130501	3	16	202	473	1
11157	20130501	3	17	128	417	1
11157	20130501	3	18	202	429	1
11157	20130501	3	19	150	529	1
11157	20130501	3	20	128	505	1
11157	20130501	3	21	129	473	1
11157	20130501	3	22	148	526	1
11157	20130501	3	23	148	481	1
11157	20130501	3	24	130	336	2
11157	20130501	3	25	204	453	1
11157	20130501	3	26	147	453	1
11157	20130501	3	27	203	NA	-1
11157	20130501	3	28	130	NA	-1
11157	20130501	3	29	149	585	2
11157	20130501	3	30	203	NA	-1
11157	20130501	3	31	130	529	1
11157	20130501	3	32	149	473	1
11157	20130501	3	33	127	459	1
11157	20130501	3	34	150	493	1
11157	20130501	3	35	204	NA	-1
11157	20130501	3	36	148	493	1
11157	20130501	3	37	127	429	1
11157	20130501	3	38	204	313	2
11157	20130501	3	39	130	NA	-1
11157	20130501	3	40	150	417	1
11157	20130501	3	41	201	521	1
11157	20130501	3	42	201	433	1
11157	20130501	4	1	147	NA	-1
11157	20130501	4	2	130	324	2
11157	20130501	4	3	202	445	1
11157	20130501	4	4	149	NA	-1
11157	20130501	4	5	201	425	1
11157	20130501	4	6	202	NA	-1
11157	20130501	4	7	129	NA	-1
11157	20130501	4	8	129	573	1
11157	20130501	4	9	150	717	1
11157	20130501	4	10	149	509	1
11157	20130501	4	11	130	465	1
11157	20130501	4	12	127	461	1
11157	20130501	4	13	203	558	1
11157	20130501	4	14	204	389	1
11157	20130501	4	15	129	NA	-1
11157	20130501	4	16	150	NA	-1
11157	20130501	4	17	128	NA	-1
11157	20130501	4	18	204	NA	-1
11157	20130501	4	19	203	465	1
11157	20130501	4	20	148	NA	-1
11157	20130501	4	21	149	NA	-1
11157	20130501	4	22	201	NA	-1
11157	20130501	4	23	203	NA	-1
11157	20130501	4	24	127	473	1
11157	20130501	4	25	150	257	2
11157	20130501	4	26	147	585	1
11157	20130501	4	27	148	441	1
11157	20130501	4	28	128	361	1
11157	20130501	4	29	127	NA	-1
11157	20130501	4	30	127	423	1
11157	20130501	4	31	147	NA	-1
11157	20130501	4	32	204	325	2
11157	20130501	4	33	148	813	1
11157	20130501	4	34	201	501	1
11157	20130501	4	35	204	NA	-1
11157	20130501	4	36	130	NA	-1
11157	20130501	4	37	128	533	1
11157	20130501	4	38	202	613	1
11157	20130501	4	39	147	NA	-1
11157	20130501	4	40	150	NA	-1
11157	20130501	4	41	201	440	2
11157	20130501	4	42	130	333	2
11160	20130521	1	1	201	405	1
11160	20130521	1	2	149	NA	-1
11160	20130521	1	3	129	NA	-1
11160	20130521	1	4	203	337	1
11160	20130521	1	5	201	NA	-1
11160	20130521	1	6	130	397	1
11160	20130521	1	7	201	NA	-1
11160	20130521	1	8	149	333	1
11160	20130521	1	9	147	321	1
11160	20130521	1	10	202	NA	-1
11160	20130521	1	11	128	NA	-1
11160	20130521	1	12	129	369	1
11160	20130521	1	13	127	NA	-1
11160	20130521	1	14	150	NA	-1
11160	20130521	1	15	130	292	1
11160	20130521	1	16	201	NA	-1
11160	20130521	1	17	150	NA	-1
11160	20130521	1	18	128	NA	-1
11160	20130521	1	19	204	329	1
11160	20130521	1	20	150	325	1
11160	20130521	1	21	203	349	1
11160	20130521	1	22	130	324	1
11160	20130521	1	23	203	NA	-1
11160	20130521	1	24	204	321	1
11160	20130521	1	25	148	321	1
11160	20130521	1	26	147	NA	-1
11160	20130521	1	27	127	NA	-1
11160	20130521	1	28	147	325	1
11160	20130521	1	29	127	309	1
11160	20130521	1	30	204	425	1
11160	20130521	1	31	147	313	1
11160	20130521	1	32	150	301	1
11160	20130521	1	33	148	NA	-1
11160	20130521	1	34	130	NA	-1
11160	20130521	1	35	128	NA	-1
11160	20130521	1	36	204	381	1
11160	20130521	1	37	202	313	1
11160	20130521	1	38	127	361	1
11160	20130521	1	39	202	329	1
11160	20130521	1	40	129	342	1
11160	20130521	1	41	148	NA	-1
11160	20130521	1	42	149	361	1
11160	20130521	2	1	127	325	1
11160	20130521	2	2	147	NA	-1
11160	20130521	2	3	127	NA	-1
11160	20130521	2	4	204	NA	-1
11160	20130521	2	5	150	341	1
11160	20130521	2	6	129	325	1
11160	20130521	2	7	150	345	1
11160	20130521	2	8	147	304	1
11160	20130521	2	9	203	NA	-1
11160	20130521	2	10	149	NA	-1
11160	20130521	2	11	130	NA	-1
11160	20130521	2	12	127	NA	-1
11160	20130521	2	13	201	NA	-1
11160	20130521	2	14	202	NA	-1
11160	20130521	2	15	203	341	1
11160	20130521	2	16	148	293	1
11160	20130521	2	17	148	349	1
11160	20130521	2	18	204	353	1
11160	20130521	2	19	148	329	1
11160	20130521	2	20	127	353	1
11160	20130521	2	21	129	353	1
11160	20130521	2	22	128	348	1
11160	20130521	2	23	130	NA	-1
11160	20130521	2	24	204	329	1
11160	20130521	2	25	149	312	1
11160	20130521	2	26	149	357	1
11160	20130521	2	27	204	NA	-1
11160	20130521	2	28	128	367	1
11160	20130521	2	29	130	345	1
11160	20130521	2	30	150	NA	-1
11160	20130521	2	31	201	NA	-1
11160	20130521	2	32	201	405	1
11160	20130521	2	33	147	309	1
11160	20130521	2	34	129	277	2
11160	20130521	2	35	202	357	1
11160	20130521	2	36	202	409	1
11160	20130521	2	37	130	336	1
11160	20130521	2	38	147	317	1
11160	20130521	2	39	128	NA	-1
11160	20130521	2	40	203	337	1
11160	20130521	2	41	150	321	1
11160	20130521	2	42	201	425	1
11160	20130521	3	1	147	NA	-1
11160	20130521	3	2	127	345	1
11160	20130521	3	3	129	373	1
11160	20130521	3	4	147	NA	-1
11160	20130521	3	5	202	NA	-1
11160	20130521	3	6	129	341	1
11160	20130521	3	7	127	NA	-1
11160	20130521	3	8	204	369	1
11160	20130521	3	9	201	NA	-1
11160	20130521	3	10	150	337	1
11160	20130521	3	11	203	377	1
11160	20130521	3	12	201	309	1
11160	20130521	3	13	128	321	1
11160	20130521	3	14	147	NA	-1
11160	20130521	3	15	149	NA	-1
11160	20130521	3	16	202	NA	-1
11160	20130521	3	17	128	337	1
11160	20130521	3	18	202	337	1
11160	20130521	3	19	150	341	1
11160	20130521	3	20	128	NA	-1
11160	20130521	3	21	129	337	1
11160	20130521	3	22	148	353	1
11160	20130521	3	23	148	NA	-1
11160	20130521	3	24	130	NA	-1
11160	20130521	3	25	204	413	1
11160	20130521	3	26	147	487	0
11160	20130521	3	27	203	397	1
11160	20130521	3	28	130	369	1
11160	20130521	3	29	149	357	1
11160	20130521	3	30	203	NA	-1
11160	20130521	3	31	130	NA	-1
11160	20130521	3	32	149	393	1
11160	20130521	3	33	127	553	1
11160	20130521	3	34	150	393	1
11160	20130521	3	35	204	369	1
11160	20130521	3	36	148	NA	-1
11160	20130521	3	37	127	NA	-1
11160	20130521	3	38	204	368	1
11160	20130521	3	39	130	377	1
11160	20130521	3	40	150	NA	-1
11160	20130521	3	41	201	NA	-1
11160	20130521	3	42	201	364	1
11160	20130521	4	1	147	NA	-1
11160	20130521	4	2	130	340	1
11160	20130521	4	3	202	297	1
11160	20130521	4	4	149	275	1
11160	20130521	4	5	201	NA	-1
11160	20130521	4	6	202	345	1
11160	20130521	4	7	129	341	1
11160	20130521	4	8	129	393	1
11160	20130521	4	9	150	317	1
11160	20130521	4	10	149	136	1
11160	20130521	4	11	130	493	1
11160	20130521	4	12	127	337	1
11160	20130521	4	13	203	330	1
11160	20130521	4	14	204	357	1
11160	20130521	4	15	129	349	1
11160	20130521	4	16	150	NA	-1
11160	20130521	4	17	128	361	1
11160	20130521	4	18	204	344	1
11160	20130521	4	19	203	385	1
11160	20130521	4	20	148	325	1
11160	20130521	4	21	149	325	1
11160	20130521	4	22	201	373	1
11160	20130521	4	23	203	377	1
11160	20130521	4	24	127	NA	-1
11160	20130521	4	25	150	350	1
11160	20130521	4	26	147	357	1
11160	20130521	4	27	148	313	1
11160	20130521	4	28	128	349	1
11160	20130521	4	29	127	313	1
11160	20130521	4	30	127	381	1
11160	20130521	4	31	147	309	1
11160	20130521	4	32	204	377	1
11160	20130521	4	33	148	NA	-1
11160	20130521	4	34	201	317	1
11160	20130521	4	35	204	NA	-1
11160	20130521	4	36	130	346	1
11160	20130521	4	37	128	NA	-1
11160	20130521	4	38	202	341	2
11160	20130521	4	39	147	353	1
11160	20130521	4	40	150	369	1
11160	20130521	4	41	201	361	1
11160	20130521	4	42	130	NA	-1
11162	20130521	1	1	201	NA	-1
11162	20130521	1	2	149	537	1
11162	20130521	1	3	129	518	1
11162	20130521	1	4	203	NA	-1
11162	20130521	1	5	201	497	1
11162	20130521	1	6	130	490	1
11162	20130521	1	7	201	305	1
11162	20130521	1	8	149	NA	-1
11162	20130521	1	9	147	377	1
11162	20130521	1	10	202	485	1
11162	20130521	1	11	128	NA	-1
11162	20130521	1	12	129	365	1
11162	20130521	1	13	127	NA	-1
11162	20130521	1	14	150	NA	-1
11162	20130521	1	15	130	85	1
11162	20130521	1	16	201	NA	-1
11162	20130521	1	17	150	NA	-1
11162	20130521	1	18	128	169	1
11162	20130521	1	19	204	73	1
11162	20130521	1	20	150	453	1
11162	20130521	1	21	203	333	1
11162	20130521	1	22	130	NA	-1
11162	20130521	1	23	203	NA	-1
11162	20130521	1	24	204	313	1
11162	20130521	1	25	148	365	2
11162	20130521	1	26	147	NA	-1
11162	20130521	1	27	127	201	1
11162	20130521	1	28	147	NA	-1
11162	20130521	1	29	127	NA	-1
11162	20130521	1	30	204	309	2
11162	20130521	1	31	147	196	1
11162	20130521	1	32	150	NA	-1
11162	20130521	1	33	148	368	2
11162	20130521	1	34	130	NA	-1
11162	20130521	1	35	128	NA	-1
11162	20130521	1	36	204	NA	-1
11162	20130521	1	37	202	340	2
11162	20130521	1	38	127	401	1
11162	20130521	1	39	202	417	1
11162	20130521	1	40	129	585	1
11162	20130521	1	41	148	425	1
